id,value,communal_type,house_id
6f776a8a-b226-45d0-a72e-96062626bc29,0,ELECTRIC,d18a7b9d-66a1-4d36-9600-4c01b0bc836c
f07ae8b7-71a2-4c09-a23c-7be65c79d17a,0,ELECTRIC,7c360907-070d-4330-bb09-600bf6e63fc6
194b8efa-4d38-4673-849d-9ee4ee6f1db5,0,ELECTRIC,13fa6824-f5e9-4f66-a242-1a5e42c054c8
b5b5c9c0-358d-47f9-93fc-dc91cd02bdf8,0,ELECTRIC,74063b61-2008-4f79-91e8-a5e5c1cde642
f556244e-66f4-4f9d-8c6f-bb88d4e9accf,0,ELECTRIC,02c6c12b-b1c5-428a-a59a-2a2c036a53a1
ec689dcc-9ee9-4c39-a54c-d148b95cff22,0,ELECTRIC,f1422be7-8ef8-4fdf-84a9-bd39677bdf1d
4111c285-16f9-4480-abc5-7a85d4d5b26b,0,ELECTRIC,e576ab0f-a215-4c77-ab39-8afe5afd183f
7c6425d4-d220-4c3a-8f8f-d1565cc8ed61,0,ELECTRIC,deb017be-5e4a-497e-8e60-22977f48b927
352e9c6a-e7a8-4bfd-9b2a-c618c998d486,0,ELECTRIC,a1ff4b8d-b255-4882-ae03-7970a8eb17dc
585f058f-9757-4e9d-b971-45985122fff0,0,ELECTRIC,55e0e45b-b20c-40ee-b436-466dac3f424d
abdf243e-3349-4b92-bf05-b18d0394aa0f,0,ELECTRIC,4e89f822-a7ec-4e06-bc54-bd966cc37fa3
33280f0f-b12b-469c-9387-3d1b07f688b3,0,ELECTRIC,a0ab6541-1a36-4bc0-8bcf-80f40921b827
59493275-04d5-40fa-8a42-8f1e991b1df9,0,ELECTRIC,6a0b0bc9-3799-4c60-827b-62ffa98ec0d5
d7eaec1a-d3ef-484b-9d95-edc73fac71ab,0,ELECTRIC,38c707da-c991-4f81-ba1b-b5e107d1b168
95931787-51df-469b-b5f1-57d2fddd5f53,0,ELECTRIC,7b4c5cbc-045b-4e34-b62e-923987305dcc
986ad03f-49d8-4267-adda-dfd48d520653,0,ELECTRIC,421b935a-9240-486e-9167-6653d54853de
74e12016-b675-41a4-8c3d-a89540f256c6,0,ELECTRIC,b3543206-56a3-43c1-830e-04ae74a14bda
1d33aaf0-812b-4734-b822-df44d571be09,0,ELECTRIC,8e89a58d-c215-4f3a-96de-2594f65afa64
fd59ea07-427d-4b11-9b3b-277be0eb2f4d,0,ELECTRIC,78b0729d-5174-4d6e-8deb-47cc311feb21
68ed5e7f-8ffa-4116-9ca6-f462331e90f6,0,ELECTRIC,37baec1a-ebc1-4e51-b20d-c71931de0f2b
19bd449c-25ac-4d5e-9d49-b2292681e12e,0,ELECTRIC,e9fe54d5-01af-4403-bce0-c98899374e8c
4fe4866d-a922-484e-ac87-897254c875cb,0,ELECTRIC,7452f246-830f-4ce5-9b8a-919d83797e59
99472dc9-ca81-49ed-bb9e-9849b46aecab,0,ELECTRIC,414779d1-7582-4fa7-b652-389b64bd507d
066b89f1-ef65-48af-955b-da5d9f697069,0,ELECTRIC,2056d34f-35ab-4629-aafe-3bb88dffc11e
1d470f3b-6f60-468f-bff7-1be583cc4f8c,0,ELECTRIC,46e2f534-f716-4fbf-b5df-a74fb9c50cf0
6c9ac2d2-004f-4d40-8655-fd8827dd2bd6,0,ELECTRIC,eafd521c-b749-4bba-9f0c-3171714ba605
a6e03406-059b-4d78-95b4-fc0b87717523,0,ELECTRIC,e2314126-59fb-4733-8697-10f2eae4e7bc
1146f558-a0f3-4c10-ac2a-dbde7504fc8c,0,ELECTRIC,2632f5a2-2b2d-48dc-bdcd-a09ac574333a
7e70a36c-be13-4312-ac35-91f48c6a9aa2,0,ELECTRIC,39bb9043-f49d-4668-b682-5f9d5a974ae2
2706b4fa-2d66-4376-b61b-27e9f0cde59d,0,ELECTRIC,995f13e7-9bf5-4e24-900e-55cc9f256704
39e23cbf-f90e-4c90-8c47-3c98965c2b14,0,ELECTRIC,04198b26-a003-4322-b4e3-e09ed3f0eb3b
0c4d9575-3cf9-4719-8fc7-c1b7e0513e50,0,ELECTRIC,3eb42680-6156-4b59-898a-5a0a03dd9ba4
fd066449-27fc-4653-b5e5-be55bfdadf4b,0,ELECTRIC,087c95e9-5aa8-4b65-a2ac-087cfcfafb14
5a94ae09-d3e4-4845-90d8-7f96bf064097,0,ELECTRIC,ae4d426d-0de4-4f3d-a9f8-863f31676b26
c0404437-2d85-4953-ac7a-de5b13762c54,0,ELECTRIC,dc91e4f3-d0d7-4105-8574-eaf83f8487e7
b4e0c7fb-d9d9-4b29-a895-47627154cd34,0,ELECTRIC,5ac2dbb6-d067-415b-aead-75f4658e756d
8203e665-85ff-4ad4-af16-7e469d4adde3,0,ELECTRIC,6c992a80-1bf6-41c1-8b25-79a55dd9981e
0643f8f9-6a25-44c1-a07d-0b556ac07369,0,ELECTRIC,e6f1337c-6072-4bda-ad1a-bf2abb6e9df3
1da43a48-a19e-44aa-8c7d-6e138e901a49,0,ELECTRIC,e3b3c59a-60ca-4519-86d0-7d9e5c5c1918
c196dbf8-41ad-4082-ba5d-32f6ecadc04f,0,ELECTRIC,380edda8-a0dd-4aeb-bf2e-2925961db779
753431e8-ab2b-4255-99f2-9133dfc2748b,0,ELECTRIC,9b1b5a8d-e20c-4cf8-83aa-6372be26593e
93c33174-a336-4526-bd19-73f3e65096a8,0,ELECTRIC,d5e98eaf-53b4-4cbf-9967-c0397e651029
c1fc363b-b9ea-4582-83c9-58c527727498,0,ELECTRIC,06952f62-f869-4511-8a8a-2f95ed8f8b99
916e87f3-fb4e-40d6-970b-9da0fb1884ad,0,ELECTRIC,39418e79-5fd7-4271-b95b-b5b5c601955c
1afe6321-291d-4aa1-ae45-d3a64ea54209,0,ELECTRIC,8a9a1dad-8497-4d3d-a3d0-853ed71bbf22
f6dce019-e2ed-4583-be76-7fe25781a394,0,ELECTRIC,52764024-9eed-41d1-adfc-cf49a6509720
1d6ed6b9-072b-460b-9a17-d831073a79e7,0,ELECTRIC,5fdb50a0-b683-481d-9d30-a3ba2ff83abc
b3f81052-0273-4299-b136-6d94c377a9aa,0,ELECTRIC,2416061e-059e-49a4-819d-b4ab569bf6f0
d3293a83-f6f9-4cc6-b517-ffe64b360343,0,ELECTRIC,4b591c91-68a8-48ba-9525-a5a1231f790a
4956586f-6614-4ea3-803d-b545b7b3fdd0,0,ELECTRIC,886dc8c8-0374-4dff-b7d5-2d2a4f49046c
5e052e44-0853-4966-b586-68ee103ec8d1,0,ELECTRIC,d4f1291c-1222-4229-9528-4f64871b1576
18aa5981-ce69-45d3-87c0-8c160bce1d8e,0,ELECTRIC,614d8b01-348b-4d53-a812-7453644dcafc
79c6ef2d-6362-43d6-87f8-5eb4e15a86cd,0,ELECTRIC,007909ae-7dc6-4672-884d-3de705b8f4c5
43f16ad8-5ada-4eb9-93bf-0a5a498ca387,0,ELECTRIC,51790ef8-54ab-4c38-ac0a-1f6ac183da87
3ae63317-6ffa-4318-84b6-7f3f9263cf04,0,ELECTRIC,8ec957cb-3857-4f88-b746-c70c48ab6006
988cc0c6-b083-4a8a-a02f-46e3cbc1e08a,0,ELECTRIC,8ece08aa-ce18-4c31-94ad-7be49646410a
c8f7a186-539c-457e-af75-d4ea138cb1c7,0,ELECTRIC,a2bf7071-0743-4741-a714-4f4f6c01227a
dd4c8d1e-d049-4fab-b22d-9ef63c5541e5,0,ELECTRIC,815c9dff-c181-4ef3-a1c4-791bd3e877f8
99bd6a0c-bd88-4272-84a6-326ebfee1edb,0,ELECTRIC,09f8092e-c3bb-4913-80db-989860cd4646
10376b7c-db29-4f9c-88ad-b00d29fb8a36,0,ELECTRIC,91abf608-9c7e-4e72-92b9-889cac3ae635
6e712c24-8147-4a42-bc81-0cf25487e085,0,ELECTRIC,5f6c7467-27fd-4582-a2c3-c05f31a9b6c3
90ae1e52-a1a3-4968-bec5-e42dcc535185,0,ELECTRIC,e28091e3-1728-42e3-a816-d7de3105cab6
a5f034ac-0bf8-455f-9d10-48e294c23955,0,ELECTRIC,84c7d958-85c6-4816-8500-126926da3221
4b0a2bb5-6a45-4719-8e2c-48e4fde07a7f,0,ELECTRIC,5f3de969-54f7-4b90-ba46-246111df159d
196bb821-1d15-4343-a5fc-8bfa52411e8b,0,ELECTRIC,0d9c1c97-c97c-4c3d-8290-1edc336d9ede
eda12465-1a92-4f71-81b2-bbf66e139acb,0,ELECTRIC,aa09a365-da2c-439c-a4e1-6ed2fbead981
5aafbe07-dddc-4b42-a674-f29a5f175eaa,0,ELECTRIC,8eee8b6e-d165-4d9e-9794-a53b77fa41dd
ceee8d96-4fc5-42b3-8e5a-488c655f7b68,0,ELECTRIC,2d44c5c8-4d4d-42d4-8497-38b52b3f06fc
280c83eb-44bf-4ccd-ad1b-4e2554434649,0,ELECTRIC,d2e0c094-0acb-43ad-82cb-86eab813957c
a3ccdede-9a96-4950-afd2-f099b2f615b0,0,ELECTRIC,b863a627-9910-4b49-a892-d50edc37baf2
5b6a59f7-6a28-4689-b26d-f12c7015c833,0,ELECTRIC,844c6b14-a53b-4723-828f-31b871f48691
c4f65c28-908a-47cc-8083-2a4e0308a5d1,0,ELECTRIC,10f8187a-a33c-4483-a06e-3c57dfd7fb7e
51bf6077-aa69-4ab4-8530-160a459c5f45,0,ELECTRIC,d9b1b8f7-8efd-459e-81fa-05100f4c6145
21ced1ff-0e6a-41ff-a93f-ebcd8ee84ac5,0,ELECTRIC,434d3dcf-3d23-4cc9-bbb5-2a75ff7f8e65
93db0621-0bdd-45c0-b876-e8d78d804c6c,0,ELECTRIC,3bb58c0c-fe5c-4822-8da3-386335d056fa
9bbee670-7a13-4f14-8627-168126f2760d,0,ELECTRIC,a030df2e-1ffa-4163-a43c-ae9a1274ee07
1da1a28d-8e90-469d-adcb-e9d2ae986ec0,0,ELECTRIC,63498217-db5c-4a6e-9c1a-8030aec378a7
c6a784b9-28b7-4906-8666-5c3749fa8446,0,ELECTRIC,b8180c92-99ca-4190-b5f5-2d8bfd4fa5ea
c849447c-fc66-4677-9ee3-3b8167d1230c,0,ELECTRIC,318cb2c1-d7ba-4916-8b0d-3d89aac53bef
b0d0bea9-04a4-4d4e-b341-1e5d5e470666,0,ELECTRIC,eaa382ad-5497-41de-bcda-5bdfa8d2fece
987e4558-a713-4f37-b821-9c4224eefd79,0,ELECTRIC,e8b83438-1016-418f-8145-47f7a706d7c4
9621fd8b-f093-4a6c-8ced-9db7b7c786e1,0,ELECTRIC,b8fe486a-1fd2-4d34-bb79-d6cabd6d04e7
00b0efcd-7f35-45ad-8689-80d3d6921ee6,0,ELECTRIC,8d513fa8-b2c6-4673-ad52-ee65f417c4fc
581a8270-eb07-4a90-9c8f-9e7b4f87fb73,0,ELECTRIC,78899e0f-5a8c-4c88-b627-9f719876e4ff
ccec79bd-3614-4cac-baab-81e1b5d69b6c,0,ELECTRIC,0f32bbcc-a3dd-4364-b2cf-74bc494b1679
b7e297f3-3dd0-42b2-bd30-bc01a5ff887a,0,ELECTRIC,229a40e8-5fa4-4a7e-8007-415dd132042b
35a38096-ad49-40d8-91e1-3463f275ee2a,0,ELECTRIC,46e65a67-7df4-4a90-9192-51ac1f76a203
62ecb884-bc60-4348-9816-2eaaf3a67687,0,ELECTRIC,4b6028dd-0b39-48b7-9461-b92a0311eb1c
96cb606d-abf9-4658-8119-9940dc6a861c,0,ELECTRIC,cd3cb138-e602-43e6-a80c-93a4ddba1b28
316f04ab-3633-4e13-ae0b-664e799f314c,0,ELECTRIC,96b3496b-0d49-4402-b0e0-387099faf485
6510830c-04da-474d-8dc1-dd22d34ba0e6,0,ELECTRIC,dddca4d1-7525-4ddb-afd3-e59ae54a1a99
dadd491e-167c-4c58-8446-2ca9624c98c8,0,ELECTRIC,9f00b4bd-796b-4f88-b3fb-536a4fc9a835
65112eb7-60a9-45e2-b4b7-068094872ca5,0,ELECTRIC,82fe966c-4d93-440d-b028-cb9aa5093495
9acdf0f2-7c96-4bc6-9339-4a74893de9c6,0,ELECTRIC,ca7db2fa-e90e-48a0-a07a-c9dcf7cfc036
2987ddde-a1bc-4709-924e-a28cdac61ed8,0,ELECTRIC,fd8ca95b-df8c-4ce4-813b-f5b24dfff7ba
365f260b-c4b2-4480-900f-65a192b2ad5c,0,ELECTRIC,9ba442eb-24a9-4f09-ab93-364355f3abab
3b4e234c-b62b-49fb-a37b-51c457498965,0,ELECTRIC,51b18947-709c-423d-a104-0e1ebe8a921a
64ff6d35-71a8-4949-b6f7-ca810b4e7b9f,0,ELECTRIC,a4d88e55-7817-4cf9-99e7-f2aef4c73bb7
d7e13704-6bd9-4f61-ad10-7d5ec6caa03c,0,ELECTRIC,0e3f5c33-c923-45d9-a0fa-b0ec90f20e03
c166b930-f450-4c80-ac3b-ed22df7a07cc,0,ELECTRIC,a9d0df78-827b-4547-a3ef-c38349afecfd
a803f3d3-d8e1-4dde-a21c-13844beb3eb0,0,ELECTRIC,a7dbee32-fcf9-4cec-ab01-fe202c670d08
cc9db767-2185-4bf3-a3bc-178405b988a3,0,ELECTRIC,1a45825b-e040-49d8-8605-0ef3676fa4bf
fad213e8-f30a-4aaa-b482-4fafd5d61aac,0,ELECTRIC,d1085ada-338b-45bc-bcf1-a2edb755376d
19773ba5-d7cb-47d7-8945-71c3bb3e50ed,0,ELECTRIC,3d997b89-4cfd-4953-a15d-416ae33d1952
af706aa9-0736-437e-a09e-2e1d28a4c8f9,0,ELECTRIC,25cef6a6-ffb8-420e-a298-9ab1a8d0a29f
f85df01f-2bb6-4a7f-a156-e9b7ac9306d8,0,ELECTRIC,62462596-1619-4fa4-80be-5fb669234629
23836abd-7730-49d6-bd0b-a8a393e503b7,0,ELECTRIC,6b82c244-a647-4672-b285-61528cd1c47d
50a42a3a-9f78-4788-bd7c-a90c531ceb55,0,ELECTRIC,d791f04f-1abb-4e43-b8d7-bb8df406e8ff
08983aa6-50a7-473f-9bf0-06189a072f90,0,ELECTRIC,5f51be6c-e131-4774-aa61-c4b56760fbc2
c3c6dfe3-91ac-47a1-a852-537288701591,0,ELECTRIC,883b9ce4-ff12-4c5d-8953-bd49e41cedec
a83e1a64-0ea0-4bb9-a5bf-d46828f5fae9,0,ELECTRIC,a89186c5-6b71-4632-946a-da79bc27cf48
8b948de3-e997-42a7-b42c-b45aebbdf48b,0,ELECTRIC,437f81ec-5cfe-4302-9870-c284e3daeafa
05b196fe-ae25-4ebd-ab81-429229d92eb0,0,ELECTRIC,58c956a0-c632-4479-9e52-df277889d777
6afa0091-03dc-4ae1-9513-5a053ee1aaa3,0,ELECTRIC,bbda23eb-cf33-41c3-828d-50cb3cddb4d6
d5dcebce-77f7-442b-b9b7-889e20317ebd,0,ELECTRIC,2ddd50c8-662c-4f64-9069-4bb641b1df46
f8b36aa5-3d68-49d3-83c8-6534d68a997c,0,ELECTRIC,2b47be4a-706e-4197-8f57-8c2f0c658352
e954d36a-7e51-44d8-95b0-9e825445395c,0,ELECTRIC,1847c99c-3bf0-4496-b240-cdc233c3d815
cd02c98b-6ab8-4814-84e1-702d353fe5a2,0,ELECTRIC,ef126ed7-f7bb-423f-9ee3-3703aec26660
5888e771-6a03-419f-9b07-6e9ab74a7a5c,0,ELECTRIC,25e0c136-c9cd-4783-a85a-8ba95e573c43
a39a38f2-3554-4d02-8f4c-d6960f4879d5,0,ELECTRIC,4ef81d3f-94d3-4fb6-9b52-56b65f07951d
13d7fce9-d69a-444f-9b4d-35c7d31906b7,0,ELECTRIC,4796d615-6403-4d70-84c1-2f37868aa7dd
a5633f9a-3e42-48ea-9cbd-44f2a687e6c0,0,ELECTRIC,29cd5dfc-bc86-4af9-b003-e511cac932e0
e1b1c341-102c-4be4-b198-20ccca8ad82c,0,ELECTRIC,0142919c-0aa5-4b03-bf70-e402f3561e68
ff8a4df4-cab3-4a06-991c-e914ae13220f,0,ELECTRIC,01161ee4-3e4d-4896-b4ea-9b220985ad98
ac5e22a1-8b21-484d-bc3d-488bb14d91e0,0,ELECTRIC,5da18ffe-7904-4588-8bf8-e4601a53b786
9bd1a898-a2d5-48b6-b2a4-79c1579bdc43,0,ELECTRIC,fa8b3fb6-65c0-415e-9bf1-c16162d3fbf5
03d88ea2-382b-4d5f-ab7f-a4eb718a16e4,0,ELECTRIC,15faec59-6a38-4a2e-b0fe-b3edd5dc45ee
774ab848-cb08-4eeb-8ddf-4b785214ff00,0,ELECTRIC,4467f5ef-b445-43ff-a023-ff9e66b14b8f
a9bee59b-47da-4f22-8357-4c497aecc102,0,ELECTRIC,70e35d2f-9999-4901-9846-126749ec6b66
f7b437d5-a2b2-40ba-bd26-8c80229459cf,0,ELECTRIC,8010a134-2230-4d88-ad16-89f6cc9d06db
bb8e39bf-7406-4844-a010-3c0e5bbd7353,0,ELECTRIC,15019a41-e9da-4f33-a3dc-1371b8c795a0
61ab3317-5194-44d2-b6eb-c799d9ebc545,0,ELECTRIC,87c68f8b-d767-4921-b8a7-67fcf2a48e9d
aec570b7-6aa4-46e9-892f-31feff90a057,0,ELECTRIC,423151b6-47e8-4da5-9812-ff029cc5049d
e7b4e771-3583-41f3-9c38-c762ac975d4b,0,ELECTRIC,ea348577-5870-4714-a718-c824b87a5bc4
8db19fa0-59fb-41ac-ab96-22568ce99488,0,ELECTRIC,aaaeb83f-b219-439f-83d3-e420da10e412
447c8190-8d49-49fa-b358-05e2c156147c,0,ELECTRIC,1a2ede9a-1107-4041-b956-f2d4e8b436c6
fdbb4793-3414-4557-8036-0e4cc675fe6c,0,ELECTRIC,70354f7a-9223-41cb-8861-2da5999c078f
c9f57845-8ed4-485d-a1d5-44c3f0cedcbe,0,ELECTRIC,6044672c-50af-4508-9bc6-7b37273b017f
10edce21-72ee-46b8-b672-17052f3ac8bd,0,ELECTRIC,43a0c170-5fc5-4dd6-a512-79fff4f72601
1f2dfd7b-158a-4e2f-9863-b41a3f628356,0,ELECTRIC,c915a05e-589c-4023-9ebd-bdb5f710d6d1
7ffccb07-a5d8-46e2-ad5e-3ba17cc8a26e,0,ELECTRIC,ea5f3986-b987-4d62-8de0-843ef88da1f0
7a1c629f-851c-4100-bc18-7eba04f6457a,0,ELECTRIC,1432e3a4-7c14-4537-abef-08ff0ce790c9
8c8477fb-9ab3-4ca1-9915-800f03a78530,0,ELECTRIC,5792725b-70ff-4f9a-b9d2-6708320dcfb9
9e0205de-d3fa-4209-b420-e5b088d95fea,0,ELECTRIC,2c5a5a36-9660-4113-a13d-26b79579f104
bb6a5fef-cbf5-4df3-9403-3dd68e96f57d,0,ELECTRIC,328881a6-b1ff-487e-afe1-52a8eb040881
6d0ca3fa-c2b8-40d8-9ada-625ec8a59757,0,ELECTRIC,064f93a3-4332-460e-b01a-6d86fe49d67f
b73a96a6-a66a-4d3f-a323-dfbf16d2e07c,0,ELECTRIC,4c013171-3080-438b-b0ef-2ad13e82758a
a5bfe7c2-bd3e-45fb-a4a5-57fc68da6aa9,0,ELECTRIC,d58632ca-c185-4918-acd6-9d191cbade30
2ade97ba-22b1-4e46-a1a0-998411c0e6b7,0,ELECTRIC,c788ae19-d8c3-4fd5-9b50-64accc1e9a8a
c41eb333-f711-43af-933b-5fa2b4ba6f74,0,ELECTRIC,3268ccc4-bee2-4642-8296-9fe016994933
ea9e147e-6810-4ea2-b0fa-676c5a92a87f,0,ELECTRIC,26a85f83-8016-4941-a064-847011b1c395
ac76208a-91b4-482a-b6c2-87b958bb4304,0,ELECTRIC,6bdbc2f0-7339-4ae9-bfa1-7ea42d74aba2
26917d9e-c974-472a-b5ac-12e0b7aa507f,0,ELECTRIC,1c0f5e10-aa79-493e-aff9-912ab0382909
e86225bb-33ca-485c-9c22-41218f7ae639,0,ELECTRIC,86cd4fb4-9c9d-4822-89cb-7fa43b29f9de
72e9172b-0e5e-462a-b28e-e6de9dd0f46d,0,ELECTRIC,5cce31f7-935b-48fb-93b7-0e3b288716a2
61b2cd9e-63ec-4498-8f89-f9332def0546,0,ELECTRIC,d1390e9b-a376-4541-8b1d-9edd2c247a02
5686adc2-9d77-456d-ad60-59dcb1081ed2,0,ELECTRIC,ee4316b9-b8da-44be-8044-f3b2d9da9a16
0dade58b-569e-467d-99d7-e302ff3a88aa,0,ELECTRIC,8de3d96f-f212-419d-8b72-a3fc255c9e5f
099e6cfb-5ee3-4f2d-b92b-57b293be4795,0,ELECTRIC,1cb35b64-7736-43e3-a5fd-603ff592c389
a5342036-0eed-4c61-b01c-0c10a62b4617,0,ELECTRIC,c3174895-c308-4aa1-9bc8-d0e158af473f
d5e24cf1-f23a-410b-bb94-9efcf832bf28,0,ELECTRIC,a321e690-f3d2-4201-87ca-02bc725b7bd6
3319f184-d2ac-4136-8ec3-f473093e0d6e,0,ELECTRIC,49c79ee6-a044-44d7-a03c-f1384c36d9d3
a15c7e8e-80ac-4df4-a8db-c727474b4fd6,0,ELECTRIC,40c5f402-b565-49e5-8433-98167334a5c8
a824bb53-f44f-4ef2-b190-5186ecdc7bc5,0,ELECTRIC,a870535e-3c7b-4dbf-b7de-f4f24be1c182
c5685971-7126-4871-b447-714ece8a7162,0,ELECTRIC,d88c3f42-40e8-4826-b702-7dbdfed73d22
688134e4-b62e-41a8-9433-6181d41715a0,0,ELECTRIC,87c1d726-33d3-4c70-b474-dcb14f4a4287
46e223cf-3751-42e6-b483-80392f4507ce,0,ELECTRIC,72536728-4bd0-4ea9-be0b-8f0237105770
b69c475b-d276-4a12-a5b2-eba60803f6b2,0,ELECTRIC,9988bd76-c866-43b8-b190-a508cf77aeb3
e3713311-7bdf-4a9a-9360-5e28230792ae,0,ELECTRIC,df3fe8ca-e55b-4bf9-9724-8be07e251d3e
55f52414-da3f-48cc-8447-1e18e28e6225,0,ELECTRIC,2e74f01b-d01d-4dfb-b84e-4ef0b293a3c9
cb61be73-9004-4994-bea7-907d123b8382,0,ELECTRIC,e8730a30-d0f5-4924-bda4-fee6c94fe827
6eea9c93-a0ba-4f9d-989b-2b0d3cb7562e,0,ELECTRIC,9181f879-e6a2-454e-8cb5-026c485b0b12
e034ee8c-7528-469e-aac4-768114adb6d0,0,ELECTRIC,52550b3b-1dcb-452b-a76d-d01a4a014f5a
7e44585d-e1e1-44a5-a738-5697f32cc564,0,ELECTRIC,c593610d-2ff3-42f3-b4e3-0b06f15405d7
8f456c48-814c-4253-b303-75bc8b17a679,0,ELECTRIC,ce8d48cd-a2a4-47ee-bc9c-7ef07e1d6295
97fd8cbc-8951-48d8-a997-d8a6befbfb4e,0,ELECTRIC,95b47da2-b1f8-4a35-b5f0-56dc0e4a050f
f69f118c-9112-421b-81f3-893db6c7eb17,0,ELECTRIC,dd106c95-66c5-4408-9709-31ee8a04539a
ba28729b-24d5-4d8b-a5c7-055a78d1aedc,0,ELECTRIC,3d003de5-ccb1-4cc0-b8fd-f3378e61dc32
576001d1-c2dc-41a0-8651-c8298f6111ca,0,ELECTRIC,3be85db8-ab80-401f-bf4d-0cd37a99db28
cafd2041-da62-4e4b-b695-c75ecb920e89,0,ELECTRIC,9c5dbf76-05d3-4cc6-8ef4-2fc7a3766125
6d823a09-6ae4-4f6c-b329-e0b1dd4383ef,0,ELECTRIC,0436c5e2-04cb-4a0a-8fbc-96a6a451e04a
ce2370fd-33a2-4476-9642-69eaa97e615b,0,ELECTRIC,1d7cea3d-1952-411e-b5e4-7d6ddf76a50b
a060082d-3be2-46ab-b05e-35bfcdd0d0a0,0,ELECTRIC,9606cbf5-49ed-4c15-8306-4b3a0f1e49e5
2d036c2d-35e4-4e19-bc1f-274446bdd564,0,ELECTRIC,f96fb580-8097-4540-81c3-39a79807c141
a694a00b-855b-4402-9c9b-8194735ff2f0,0,ELECTRIC,8affc117-69d3-4f06-ba8b-370a2cbcce85
dab4559b-d730-4286-8c53-d1985bae28b4,0,ELECTRIC,71a7b7f5-f7f4-43da-abe4-1e92c70f5125
227f8af2-fa84-49c3-8e3d-2478d36a252f,0,ELECTRIC,ad010094-a10e-4991-9cee-01e38e84efcb
5c6ff634-45d8-4ef3-aa15-e8e43c295996,0,ELECTRIC,a120a808-d016-4e29-a96b-b2e822e1ca12
dae9a00e-8242-4a43-9cc1-bbf996a7c139,0,ELECTRIC,115556eb-aebb-45b7-be27-8ee5f5394f66
827ae911-3fd4-4cb3-a624-5f3dd60879dd,0,ELECTRIC,e38f59de-085f-4a8a-bd18-be354b5440cc
f4115951-8da0-4c3f-b071-f70a1e540655,0,ELECTRIC,e2230a3b-c9a2-4805-b1ac-f88d1f6d306b
f6c8d75d-df8c-435d-b09d-b3af0e2fa306,0,ELECTRIC,9aa95d75-cd46-4796-b594-f96e3bcf3351
fae5e481-e4a6-417b-b3f2-ce090d0e4198,0,ELECTRIC,a3334de1-91cb-447a-b8d3-3e92f33f2338
55fd7054-134f-4b91-922a-3b743c3da9c6,0,ELECTRIC,35181555-417f-4a22-b098-d0e268648a70
b6d0617b-41f3-41bf-b7a9-fd7e7f336e59,0,ELECTRIC,9ce72ae9-0c3e-4704-9312-108af53f0f86
3a5995c5-fd23-4cda-b5bb-f5d82fc837c4,0,ELECTRIC,de0dd848-8953-4953-965d-77422c5d949e
1b32cf02-b98d-4f63-904f-d6410ed75464,0,ELECTRIC,fe819d1d-899c-4fd6-9a9b-21ccf6d6d219
4c99a725-2b9e-41d8-933c-0a55bb32ae76,0,ELECTRIC,5493ae05-0c78-4e4b-856d-0c166a1f031b
d99adf48-912f-4c0b-90c1-42ac9358a87b,0,ELECTRIC,2f7fcc94-a654-48dd-bf58-bea18bdda6cd
0f31a6aa-8c82-4b27-bad1-4b0c92f9aa13,0,ELECTRIC,063f18bf-25dd-47d2-bdb9-30f286a9c884
01cd7f5e-6562-4a4a-806f-f68cf9933589,0,ELECTRIC,cd3fdac0-0065-486c-a515-dc9312171c76
a04fd2e1-385d-48b2-9233-f6c346ffcb8b,0,ELECTRIC,51f95b82-a316-4ed2-8bfa-7f53dea8e7cb
05a28215-6c92-4c2e-a207-cac929a4b9bc,0,ELECTRIC,3c14d98d-a50d-48d3-b0f2-d74a7a2aade8
b97226ea-9608-45bb-b9ef-c304aeeeb5f2,0,ELECTRIC,44fa9a20-1b33-48e8-abe5-4a6e3727093c
452af499-46e9-4ab6-a2ec-6925fc7de1fc,0,ELECTRIC,a67d7cd7-5968-4576-9e7f-03f68bf1ceb1
a6b00acb-c7e1-4524-924c-0f02c547e391,0,ELECTRIC,d3fcc6e8-2ee8-4a60-86c0-8026fd44a33a
6d00f738-34e7-45eb-b7a2-5b2487237fc4,0,ELECTRIC,4a5ed603-c32c-4137-b3b5-e26f433dbdd5
1be43555-1477-4b77-805e-e4155411d498,0,ELECTRIC,075fa51a-2015-49e3-9507-d8cd5a1fead3
2ff2b61f-7ccf-4f0b-a4b6-d1add7648b68,0,ELECTRIC,8e343cdd-ba3e-4893-a168-21bc1098b203
88c0f195-0b19-4815-91aa-402221aba3bf,0,ELECTRIC,c1cec90a-c16f-45de-bd36-eb3867077e14
8cfde476-0a30-4abb-9353-e7caa9581015,0,ELECTRIC,750cb2c5-3edb-4f75-8fee-32bafb492115
870863f4-a098-4b99-a574-4493bf9776d9,0,ELECTRIC,c5e6b9a5-1884-4a67-b3a5-d82edb65dafc
2ef012f2-6900-4781-9c58-9797e95f82d3,0,ELECTRIC,1a7044ec-9193-4243-a435-3e48554a97e1
7e08b399-b2b1-4d53-be40-cc6faac5fb42,0,ELECTRIC,1f4b66a9-95e2-478d-b18f-8031bbd93462
e19fe312-b480-4131-91da-988f7479e377,0,ELECTRIC,9d599ead-ddbd-4c46-b77b-186098919255
2bbf5161-46f7-436e-b939-8b7e7e71b410,0,ELECTRIC,7a66a3d0-3f41-457b-869e-573ad8b234ea
fb0b544c-7a73-4b74-b388-18448b9f991d,0,ELECTRIC,aa44a84c-55bf-4976-8726-67126ac9ced3
